year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2000,25-29,2,2,1,1.38446883930105,430716.518531775,3.21433885103925e-06
2000,25-29,2,2,2,22.1515014288168,3485323.69620075,6.35565111296938e-06
2000,30-34,1,1,1,9.6864319868311,991741.043793411,9.76709802165744e-06
2000,30-34,1,1,2,16.1440533113852,2047155.0154753,7.88609225454132e-06
2000,30-34,1,2,1,13.9834206125682,548803.544503571,2.54798292624315e-05
2000,30-34,1,2,2,19.2272033422813,2915701.39622772,6.59436640773884e-06
2000,30-34,2,1,1,6.75715009215904,819350.968145196,8.2469544247388e-06
2000,30-34,2,1,2,8.44643761519881,2176613.17335239,3.8805414386929e-06
2000,30-34,2,2,1,11.3169562633716,518856.89912982,2.18113246298766e-05
2000,30-34,2,2,2,24.5200719039719,3280626.95937259,7.47420301290862e-06
2000,35-39,1,1,1,23.5495603969012,955982.265200733,2.46338883618896e-05
2000,35-39,1,1,2,31.399413862535,1746300.53007004,1.79805327444272e-05
2000,35-39,1,2,1,29.7006250612542,545316.698001693,5.44649103357588e-05
2000,35-39,1,2,2,38.4361030204467,2757155.50672753,1.39404915416129e-05
2000,35-39,2,1,1,19.3281077298067,863807.16701769,2.23754889607334e-05
2000,35-39,2,1,2,33.8241885271617,1848737.53576129,1.8295830464238e-05
2000,35-39,2,2,1,12.7140566804225,553632.294569472,2.29648031827867e-05
2000,35-39,2,2,2,47.2236390987121,3100642.00265155,1.52302778128943e-05
2000,40-44,1,1,1,49.4514725217591,876035.3189967,5.64491767048783e-05
2000,40-44,1,1,2,35.8096869985152,1428880.18573492,2.50613643859139e-05
2000,40-44,1,2,1,63.1581825561719,527991.14078609,0.000119619777070767
2000,40-44,1,2,2,101.754849673832,2374472.35448229,4.28536678819401e-05
2000,40-44,2,1,1,23.1295165619562,847984.646217489,2.72758671576513e-05
2000,40-44,2,1,2,24.9087101436451,1461394.7093752,1.70444781165894e-05
2000,40-44,2,2,1,32.5682892919331,578643.181021281,5.6283890245542e-05
2000,40-44,2,2,2,63.5081641192695,2641945.46338603,2.40384084378012e-05
2000,45-49,1,1,1,96.9768276553961,818281.226883816,0.000118512834547975
2000,45-49,1,1,2,71.0008916762721,1048181.95086729,6.77371820966051e-05
2000,45-49,1,2,1,129.192084775075,542231.811827267,0.000238259876969798
2000,45-49,1,2,2,148.140257208753,1871194.01042163,7.91688389251379e-05
2000,45-49,2,1,1,41.8537288334695,846543.447787,4.94407333053983e-05
2000,45-49,2,1,2,32.7550921305413,1023784.65816851,3.1994122855033e-05
2000,45-49,2,2,1,63.8671491957548,645813.926049437,9.88940414872158e-05
2000,45-49,2,2,2,73.6928644566401,2041955.96799506,3.60893504128775e-05
2000,50-54,1,1,1,134.377674737507,763695.141966681,0.00017595722082434
2000,50-54,1,1,2,103.084243634252,714563.351797562,0.000144261867579596
2000,50-54,1,2,1,181.452121287265,564601.250861996,0.000321381011838419
2000,50-54,1,2,2,167.494265803629,1402933.25537376,0.000119388620351013
2000,50-54,2,1,1,71.0781517725704,816311.171599538,8.70723741698828e-05
2000,50-54,2,1,2,23.6927172575235,687758.41273758,3.44491856714861e-05
2000,50-54,2,2,1,73.0976751329966,693618.236208181,0.000105386034157062
2000,50-54,2,2,2,83.3313496516162,1495184.1794547,5.57331670550496e-05
2000,55-59,1,1,1,143.54097271196,671852.363318798,0.000213649576229664
2000,55-59,1,1,2,82.4948119034251,461110.142448201,0.00017890478718475
2000,55-59,1,2,1,267.149450460809,534103.397522537,0.000500183020179226
2000,55-59,1,2,2,220.311559795602,983488.096710463,0.000224010397820261
2000,55-59,2,1,1,47.0776408851303,759452.892945338,6.19888887414097e-05
2000,55-59,2,1,2,47.0776408851303,434790.227355384,0.000108276676712539
2000,55-59,2,2,1,98.5090066895155,678041.205043017,0.000145284690601164
2000,55-59,2,2,2,64.5403836931308,1042359.67465626,6.1917575345971e-05
2000,60-64,1,1,1,226.545223249184,597712.567329084,0.000379020344613993
2000,60-64,1,1,2,97.5887115534945,329266.925910306,0.000296381761647322
2000,60-64,1,2,1,378.525453906575,518862.298684708,0.000729529693843858
2000,60-64,1,2,2,263.012991446822,744801.208075902,0.000353131800264238
2000,60-64,2,1,1,98.1601107648003,681322.830595967,0.000144072833547846
2000,60-64,2,1,2,38.3437932675001,315967.192295167,0.00012135371710263
2000,60-64,2,2,1,150.466321369245,675680.852443721,0.000222688449472938
2000,60-64,2,2,2,92.3316062947642,817318.124665145,0.000112968993967425
2000,65-69,1,1,1,250.870994821723,476342.246786015,0.000526661232578896
2000,65-69,1,1,2,102.020871227501,205951.16557712,0.000495364378937191
2000,65-69,1,2,1,466.014042649088,444170.067162756,0.00104917930563369
2000,65-69,1,2,2,276.857051167909,539450.520474109,0.000513220472796256
2000,65-69,2,1,1,118.922794278447,552458.473370464,0.000215261055827269
2000,65-69,2,1,2,26.8535341919074,198489.481959966,0.000135289456785038
2000,65-69,2,2,1,183.41191366253,600873.724760052,0.000305242026909683
2000,65-69,2,2,2,114.164558504228,616110.319909518,0.000185298890174399
2000,70-74,1,1,1,243.502879970271,369420.286835267,0.00065914864085105
2000,70-74,1,1,2,88.5465018073714,129233.848771395,0.000685164936656834
2000,70-74,1,2,1,450.208242930498,390114.289791663,0.0011540419172313
2000,70-74,1,2,2,313.50533515808,389245.574601675,0.000805417853443543
2000,70-74,2,1,1,129.42977261956,428210.087035983,0.000302257645342867
2000,70-74,2,1,2,44.6840881662767,128191.887428678,0.000348571887523986
2000,70-74,2,2,1,255.866778060875,534953.235788544,0.000478297467784668
2000,70-74,2,2,2,112.451004370703,488024.789746796,0.000230420680943373
2000,75-79,1,1,1,164.916517567944,267492.993253362,0.00061652649500146
2000,75-79,1,1,2,52.7052788103739,76076.8661431944,0.000692789825374383
2000,75-79,1,2,1,403.300874260874,295956.192041709,0.0013627046336778
2000,75-79,1,2,2,235.673761913762,240421.948561735,0.000980250610743412
2000,75-79,2,1,1,112.981869724458,328603.276673106,0.000343824537808404
2000,75-79,2,1,2,38.8953977739937,81940.1647177303,0.000474680492869176
2000,75-79,2,2,1,269.137755449631,435271.035451787,0.000618322225760512
2000,75-79,2,2,2,113.410249151731,358779.523157377,0.000316100116733765
