age,sex,race3,educ,year,pop
27,1,2,1,2010,23157.6054601622
27,1,2,2,2010,764510.215598944
27,2,1,1,2010,37562.7700623582
27,2,1,2,2010,895681.961130974
27,2,2,1,2010,19163.4800977092
27,2,2,2,2010,810216.788708959
28,1,1,1,2010,57107.2475432567
28,1,1,2,2010,858433.266772775
28,1,2,1,2010,24906.8246934309
28,1,2,2,2010,759875.660990537
28,2,1,1,2010,41624.788700195
28,2,1,2,2010,871978.51378988
28,2,2,1,2010,18806.4588655225
28,2,2,2,2010,812790.238644403
29,1,1,1,2010,62633.7783092501
29,1,1,2,2010,841288.701912484
29,1,2,1,2010,25542.5419132031
29,1,2,2,2010,739593.977865063
29,2,1,1,2010,42871.5395135401
29,2,1,2,2010,863325.841380288
29,2,2,1,2010,20237.7371754368
29,2,2,2,2010,792565.881930735
30,1,1,1,2010,69559.3657321402
30,1,1,2,2010,825063.599054348
30,1,2,1,2010,27401.7354377398
30,1,2,2,2010,715141.299775772
30,2,1,1,2010,48988.6506276327
30,2,1,2,2010,846577.359861895
30,2,2,1,2010,22688.9047972687
30,2,2,2,2010,773875.084713204
31,1,1,1,2010,63321.2863474136
31,1,1,2,2010,803989.088491422
31,1,2,1,2010,27203.67298269
31,1,2,2,2010,710143.952178475
31,2,1,1,2010,47039.9045280351
31,2,1,2,2010,822438.763657872
31,2,2,1,2010,21987.9560738414
31,2,2,2,2010,772981.375740251
32,1,1,1,2010,73213.5085934942
32,1,1,2,2010,788708.603992168
32,1,2,1,2010,28132.068154098
32,1,2,2,2010,678132.81926024
32,2,1,1,2010,51175.3581992876
32,2,1,2,2010,813227.301795683
32,2,2,1,2010,23457.2645761057
32,2,2,2,2010,744026.075428924
33,1,1,1,2010,73432.1088921147
33,1,1,2,2010,752818.600949548
33,1,2,1,2010,30589.3446372764
33,1,2,2,2010,670384.945521062
33,2,1,1,2010,52905.9283434257
33,2,1,2,2010,789193.505434784
33,2,2,1,2010,23699.5638254607
33,2,2,2,2010,727919.00239633
34,1,1,1,2010,72997.3592287424
34,1,1,2,2010,733701.559072619
34,1,2,1,2010,31549.477646552
34,1,2,2,2010,645802.604052087
34,2,1,1,2010,54115.4878378437
34,2,1,2,2010,759180.50036067
34,2,2,1,2010,24646.4015922106
34,2,2,2,2010,714537.610209276
35,1,1,1,2010,78997.767791327
35,1,1,2,2010,702398.06086554
35,1,2,1,2010,30163.8989175178
35,1,2,2,2010,628800.272425615
35,2,1,1,2010,57163.5223702134
35,2,1,2,2010,729959.25333844
35,2,2,1,2010,25325.8674920654
35,2,2,2,2010,698041.356799282
36,1,1,1,2010,77635.3125801902
36,1,1,2,2010,678478.296838951
36,1,2,1,2010,32721.2444087832
36,1,2,2,2010,605637.146172076
36,2,1,1,2010,55514.8840701844
36,2,1,2,2010,707856.489460501
36,2,2,1,2010,24629.7122636402
36,2,2,2,2010,678150.914205674
37,1,1,1,2010,73771.6178477635
37,1,1,2,2010,653559.528758043
37,1,2,1,2010,30507.3830601987
37,1,2,2,2010,600493.470333995
37,2,1,1,2010,57230.5978646234
37,2,1,2,2010,686610.448619328
37,2,2,1,2010,26830.2767508625
37,2,2,2,2010,660286.676765187
38,1,1,1,2010,74581.3807150634
38,1,1,2,2010,638854.187283411
38,1,2,1,2010,31692.1992071013
38,1,2,2,2010,592506.232794424
38,2,1,1,2010,58382.8710777615
38,2,1,2,2010,663747.215701586
38,2,2,1,2010,27167.5338540186
38,2,2,2,2010,661207.379366634
39,1,1,1,2010,77978.1634325506
39,1,1,2,2010,628238.746037571
39,1,2,1,2010,32185.4501628728
39,1,2,2,2010,588326.640367006
39,2,1,1,2010,62314.3401252469
39,2,1,2,2010,650530.121321441
39,2,2,1,2010,27719.481298847
39,2,2,2,2010,658912.057254465
0,1,1,1,2011,712412.499654971
0,1,1,2,2011,0
0,1,2,1,2011,777462.50034503
0,1,2,2,2011,0
0,2,1,1,2011,670424.908181136
0,2,1,2,2011,0
0,2,2,1,2011,752414.091818864
0,2,2,2,2011,0
1,1,1,1,2011,769068.596472315
1,1,1,2,2011,0
1,1,2,1,2011,713537.403527686
1,1,2,2,2011,0
1,2,1,1,2011,721365.163663168
1,2,1,2,2011,0
1,2,2,1,2011,695441.836336832
1,2,2,2,2011,0
2,1,1,1,2011,809205.630919475
2,1,1,2,2011,0
2,1,2,1,2011,694414.369080525
2,1,2,2,2011,0
2,2,1,1,2011,760938.228061006
2,2,1,2,2011,0
2,2,2,1,2011,676577.771938994
2,2,2,2,2011,0
3,1,1,1,2011,825652.399186019
3,1,1,2,2011,0
3,1,2,1,2011,687512.600813981
3,1,2,2,2011,0
3,2,1,1,2011,776367.315472185
3,2,1,2,2011,0
3,2,2,1,2011,671025.684527816
3,2,2,2,2011,0
4,1,1,1,2011,844723.152087212
4,1,1,2,2011,0
4,1,2,1,2011,679771.847912788
4,1,2,2,2011,0
4,2,1,1,2011,795083.283486578
4,2,1,2,2011,0
4,2,2,1,2011,664033.716513422
4,2,2,2,2011,0
5,1,1,1,2011,876888.449704039
5,1,1,2,2011,0
5,1,2,1,2011,686419.550295962
5,1,2,2,2011,0
5,2,1,1,2011,826690.14884796
5,2,1,2,2011,0
5,2,2,1,2011,670561.85115204
5,2,2,2,2011,0
6,1,1,1,2011,890615.414161975
6,1,1,2,2011,7183.57319683786
6,1,2,1,2011,679534.426658284
6,1,2,2,2011,4689.58598290337
6,2,1,1,2011,835439.40927846
6,2,1,2,2011,6867.19448317612
6,2,2,1,2011,669761.000290302
6,2,2,2,2011,4157.39594806169
7,1,1,1,2011,906455.677975405
7,1,1,2,2011,10705.3684239498
7,1,2,1,2011,663766.696259408
7,1,2,2,2011,6160.2573412381
7,2,1,1,2011,851761.260735596
7,2,1,2,2011,9792.79346921254
7,2,2,1,2011,654652.255843612
7,2,2,2,2011,6128.68995157946
8,1,1,1,2011,917546.645351436
8,1,1,2,2011,12340.7379318706
8,1,2,1,2011,665080.648833415
8,1,2,2,2011,7199.96788327924
8,2,1,1,2011,870106.789803369
8,2,1,2,2011,9378.85882947787
8,2,2,1,2011,652190.022276438
8,2,2,2,2011,6365.32909071618
9,1,1,1,2011,918071.844806545
9,1,1,2,2011,37300.7342976834
9,1,2,1,2011,644832.469394873
9,1,2,2,2011,27739.9515008989
9,2,1,1,2011,866826.347212614
9,2,1,2,2011,37288.9824184878
9,2,2,1,2011,630550.521864547
9,2,2,2,2011,29453.1485043508
10,1,1,1,2011,812348.052207178
10,1,1,2,2011,189223.846586744
10,1,2,1,2011,507156.66409943
10,1,2,2,2011,183925.437106649
10,2,1,1,2011,727977.712260731
10,2,1,2,2011,218307.582924189
10,2,2,1,2011,486318.008007187
10,2,2,2,2011,195246.696807893
11,1,1,1,2011,444765.313999579
11,1,1,2,2011,579866.264177239
11,1,2,1,2011,203292.674832499
11,1,2,2,2011,496310.746990684
11,2,1,1,2011,333435.778419032
11,2,1,2,2011,643629.922627054
11,2,2,1,2011,157765.018962311
11,2,2,2,2011,526171.279991603
12,1,1,1,2011,260100.641335486
12,1,1,2,2011,788636.634010547
12,1,2,1,2011,97554.6307747386
12,1,2,2,2011,619112.093879229
12,2,1,1,2011,154169.801416955
12,2,1,2,2011,854433.323167898
12,2,2,1,2011,63017.459519604
12,2,2,2,2011,631138.415895543
13,1,1,1,2011,168468.104565378
13,1,1,2,2011,902568.134491996
13,1,2,1,2011,61505.6952096819
13,1,2,2,2011,657413.065732945
13,2,1,1,2011,96720.1060068019
13,2,1,2,2011,926496.114968886
13,2,2,1,2011,39172.6737727348
13,2,2,2,2011,667588.105251578
14,1,1,1,2011,124243.438059905
14,1,1,2,2011,944309.32872531
14,1,2,1,2011,44749.1644078569
14,1,2,2,2011,675318.068806929
14,2,1,1,2011,67362.9002087707
14,2,1,2,2011,958203.313400542
14,2,2,1,2011,30295.966630412
14,2,2,2,2011,678524.819760275
15,1,1,1,2011,95956.3954688458
15,1,1,2,2011,959243.521809566
15,1,2,1,2011,40678.334382931
15,1,2,2,2011,673517.748338658
15,2,1,1,2011,57899.9545967272
15,2,1,2,2011,945804.341050313
15,2,2,1,2011,32664.2831583494
15,2,2,2,2011,687595.42119461
16,1,1,1,2011,74380.0765511224
16,1,1,2,2011,968688.126975928
16,1,2,1,2011,33353.6639651726
16,1,2,2,2011,674943.132507777
16,2,1,1,2011,46910.4196268685
16,2,1,2,2011,949705.499837909
16,2,2,1,2011,25793.0582279161
16,2,2,2,2011,692363.022307306
17,1,1,1,2011,60244.8707339184
17,1,1,2,2011,959709.835389806
17,1,2,1,2011,26295.3105127576
17,1,2,2,2011,685032.983363518
17,2,1,1,2011,36620.949933276
17,2,1,2,2011,937722.076143463
17,2,2,1,2011,19973.5346764585
17,2,2,2,2011,708890.439246802
18,1,1,1,2011,50670.747555008
18,1,1,2,2011,955896.485010521
18,1,2,1,2011,21096.1125681581
18,1,2,2,2011,691489.654866313
18,2,1,1,2011,31898.1223771543
18,2,1,2,2011,931083.521976634
18,2,2,1,2011,15344.536475705
18,2,2,2,2011,719717.819170507
19,1,1,1,2011,46798.1895735957
19,1,1,2,2011,942239.819718476
19,1,2,1,2011,19012.6502773397
19,1,2,2,2011,714019.340430589
19,2,1,1,2011,28057.760667011
19,2,1,2,2011,921593.694234995
19,2,2,1,2011,14162.9170319193
19,2,2,2,2011,741332.628066075
20,1,1,1,2011,46942.0776696008
20,1,1,2,2011,940380.288490762
20,1,2,1,2011,18052.4536932516
20,1,2,2,2011,727792.180146386
20,2,1,1,2011,30118.0451560864
20,2,1,2,2011,919603.64091862
20,2,2,1,2011,14654.9996189755
20,2,2,2,2011,755209.314306318
21,1,1,1,2011,39703.5894668056
21,1,1,2,2011,950825.819662179
21,1,2,1,2011,16561.3218141922
21,1,2,2,2011,732519.269056824
21,2,1,1,2011,26598.8463658916
21,2,1,2,2011,932562.968734694
21,2,2,1,2011,13628.1646277328
21,2,2,2,2011,757128.020271682
22,1,1,1,2011,42664.8597379931
22,1,1,2,2011,956054.385980735
22,1,2,1,2011,18427.9548075389
22,1,2,2,2011,727212.799473733
22,2,1,1,2011,28580.3167132504
22,2,1,2,2011,935292.852940951
22,2,2,1,2011,13796.2156155486
22,2,2,2,2011,759969.614730251
23,1,1,1,2011,43139.083895598
23,1,1,2,2011,949311.876360515
23,1,2,1,2011,18315.6338080349
23,1,2,2,2011,736471.405935852
23,2,1,1,2011,30788.7803936514
23,2,1,2,2011,926791.940628224
23,2,2,1,2011,15662.6142761158
23,2,2,2,2011,772112.664702009
24,1,1,1,2011,44293.7071592672
24,1,1,2,2011,939987.07949351
24,1,2,1,2011,18535.286351788
24,1,2,2,2011,744183.926995435
24,2,1,1,2011,29005.3332571665
24,2,1,2,2011,929704.463303674
24,2,2,1,2011,14465.9995057654
24,2,2,2,2011,779818.203933394
25,1,1,1,2011,50114.7186168786
25,1,1,2,2011,937992.212808326
25,1,2,1,2011,19778.3233049331
25,1,2,2,2011,735637.745269862
25,2,1,1,2011,32089.2420255801
25,2,1,2,2011,930386.131270594
25,2,2,1,2011,15532.4990164426
25,2,2,2,2011,781122.127687384
26,1,1,1,2011,45292.4334277636
26,1,1,2,2011,925062.446367672
26,1,2,1,2011,19546.9372596707
26,1,2,2,2011,748719.182944894
26,2,1,1,2011,32870.4268252744
26,2,1,2,2011,923092.587392481
26,2,2,1,2011,16317.2676921455
26,2,2,2,2011,791064.718090099
27,1,1,1,2011,49028.6092066785
27,1,1,2,2011,906927.67341447
27,1,2,1,2011,20874.2144014641
27,1,2,2,2011,755872.502977387
27,2,1,1,2011,33908.6447922394
27,2,1,2,2011,918805.040269086
27,2,2,1,2011,17299.2470613222
27,2,2,2,2011,796556.067877352
28,1,1,1,2011,51668.8280995285
28,1,1,2,2011,889611.003540694
28,1,2,1,2011,22534.9057948413
28,1,2,2,2011,755477.262564936
28,2,1,1,2011,37707.8662590836
28,2,1,2,2011,901411.17921948
28,2,2,1,2011,17036.7576113307
28,2,2,2,2011,805093.196910105
29,1,1,1,2011,56953.7771354929
29,1,1,2,2011,877155.516546354
29,1,2,1,2011,23226.1932597432
29,1,2,2,2011,738236.51305841
29,2,1,1,2011,39054.4956400028
29,2,1,2,2011,898768.002265343
29,2,2,1,2011,18435.8814087373
29,2,2,2,2011,787585.620685918
30,1,1,1,2011,63280.6445674972
30,1,1,2,2011,861668.65742702
30,1,2,1,2011,24928.3394481414
30,1,2,2,2011,714333.358557341
30,2,1,1,2011,44615.9516811666
30,2,1,2,2011,881729.254392915
30,2,2,1,2011,20663.7061271195
30,2,2,2,2011,770416.087798799
31,1,1,1,2011,57894.4528151293
31,1,1,2,2011,841092.163738065
31,1,2,1,2011,24872.2325894266
31,1,2,2,2011,708372.150857379
31,2,1,1,2011,43009.1260896561
31,2,1,2,2011,856922.938226292
31,2,2,1,2011,20103.8412964901
31,2,2,2,2011,770301.094387562
32,1,1,1,2011,67135.4739243077
32,1,1,2,2011,828592.323459208
32,1,2,1,2011,25796.6018058602
32,1,2,2,2011,678294.600810624
32,2,1,1,2011,46978.1982867403
32,2,1,2,2011,852587.461913299
32,2,2,1,2011,21533.4111044124
32,2,2,2,2011,741585.928695549
33,1,1,1,2011,67904.2786681905
33,1,1,2,2011,793514.394979073
33,1,2,1,2011,28286.6366479906
33,1,2,2,2011,673762.689704746
33,2,1,1,2011,48925.5607474419
33,2,1,2,2011,831045.840765884
33,2,2,1,2011,21916.5315860966
33,2,2,2,2011,728281.066900578
34,1,1,1,2011,67764.703939162
34,1,1,2,2011,777521.952192973
34,1,2,1,2011,29287.9226692902
34,1,2,2,2011,648059.421198575
34,2,1,1,2011,50240.9934165048
34,2,1,2,2011,802313.9223263
34,2,2,1,2011,22881.7987162052
34,2,2,2,2011,716603.28554099
35,1,1,1,2011,73367.6726730438
35,1,1,2,2011,745774.702273304
35,1,2,1,2011,28014.1467815777
35,1,2,2,2011,632051.478272075
35,2,1,1,2011,53048.8657330984
35,2,1,2,2011,773840.62049219
35,2,2,1,2011,23502.8998993401
35,2,2,2,2011,700157.613875372
36,1,1,1,2011,72726.1174496227
36,1,1,2,2011,721773.211397257
36,1,2,1,2011,30652.1476488289
36,1,2,2,2011,610121.523504292
36,2,1,1,2011,51976.2277494379
36,2,1,2,2011,751428.645797222
36,2,2,1,2011,23059.7533519056
36,2,2,2,2011,681850.373101434
37,1,1,1,2011,68507.8875281331
37,1,1,2,2011,691242.61857663
37,1,2,1,2011,28330.6294268715
37,1,2,2,2011,601475.864468366
37,2,1,1,2011,53069.6479505085
37,2,1,2,2011,725611.744272155
37,2,2,1,2011,24879.5818095611
37,2,2,2,2011,660487.025967776
38,1,1,1,2011,68213.3894979044
38,1,1,2,2011,669058.45117231
38,1,2,1,2011,28986.2202580885
38,1,2,2,2011,587292.939071697
38,2,1,1,2011,53590.7095830277
38,2,1,2,2011,694203.907616889
38,2,2,1,2011,24937.5782653546
38,2,2,2,2011,656173.804534729
39,1,1,1,2011,70710.7541524379
39,1,1,2,2011,653659.224018542
39,1,2,1,2011,29185.8304116255
39,1,2,2,2011,579378.191417394
39,2,1,1,2011,56639.0340121611
39,2,1,2,2011,676817.331186819
39,2,2,1,2011,25194.9172683089
39,2,2,2,2011,649833.717532711
0,1,1,1,2012,724446.893731177
0,1,1,2,2012,0
0,1,2,1,2012,770205.106268823
0,1,2,2,2012,0
0,2,1,1,2012,681511.675285306
0,2,1,2,2012,0
0,2,2,1,2012,745644.324714694
0,2,2,2,2012,0
1,1,1,1,2012,780823.974624397
1,1,1,2,2012,0
1,1,2,1,2012,705701.025375604
1,1,2,2,2012,0
1,2,1,1,2012,732457.365322453
1,2,1,2,2012,0
1,2,2,1,2012,687647.634677547
1,2,2,2,2012,0
2,1,1,1,2012,805531.73198456
2,1,1,2,2012,0
2,1,2,1,2012,675724.26801544
2,1,2,2,2012,0
2,2,1,1,2012,758602.350767624
2,2,1,2,2012,0
2,2,2,1,2012,657108.649232376
2,2,2,2,2012,0
3,1,1,1,2012,827889.52339683
3,1,1,2,2012,0
3,1,2,1,2012,674809.476603171
3,1,2,2,2012,0
3,2,1,1,2012,779668.915670783
3,2,1,2,2012,0
3,2,2,1,2012,657201.084329217
3,2,2,2,2012,0
4,1,1,1,2012,846353.496207951
4,1,1,2,2012,0
4,1,2,1,2012,666081.50379205
4,1,2,2,2012,0
4,2,1,1,2012,798019.21874011
4,2,1,2,2012,0
4,2,2,1,2012,648872.781259891
4,2,2,2,2012,0
5,1,1,1,2012,863280.133560338
5,1,1,2,2012,0
5,1,2,1,2012,660629.866439663
5,1,2,2,2012,0
5,2,1,1,2012,814734.192307004
5,2,1,2,2012,0
5,2,2,1,2012,643968.807692995
5,2,2,2,2012,0
6,1,1,1,2012,888374.021743983
6,1,1,2,2012,7701.64826402835
6,1,2,1,2012,661698.533830583
6,1,2,2,2012,5027.79616140586
6,2,1,1,2012,833690.987015916
6,2,1,2,2012,7358.56855578425
6,2,2,1,2012,651378.570873707
6,2,2,2,2012,4454.87355459349
7,1,1,1,2012,912515.058019851
7,1,1,2,2012,11539.7729152127
7,1,2,1,2012,650814.7651104
7,1,2,2,2012,6640.40395453589
7,2,1,1,2012,857901.298493806
7,2,1,2,2012,10557.9897256931
7,2,2,1,2012,640786.133897422
7,2,2,2,2012,6607.57788307953
8,1,1,1,2012,917930.656159745
8,1,1,2,2012,13194.8448198893
8,1,2,1,2012,647750.218783598
8,1,2,2,2012,7698.28023676834
8,2,1,1,2012,871698.949918023
8,2,1,2,2012,10021.3970277056
8,2,2,1,2012,633437.240303546
8,2,2,2,2012,6801.41275072614
9,1,1,1,2012,912223.876721633
9,1,1,2,2012,39341.1470631094
9,1,2,1,2012,620826.602813143
9,1,2,2,2012,29257.3734021146
9,2,1,1,2012,861834.895582547
9,2,1,2,2012,39302.8163125931
9,2,2,1,2012,605482.488826495
9,2,2,2,2012,31043.7992783653
10,1,1,1,2012,778792.242483302
10,1,1,2,2012,193463.362236566
10,1,2,1,2012,470639.666837465
10,1,2,2,2012,184452.728442666
10,2,1,1,2012,696527.706702223
10,2,1,2,2012,222742.401179415
10,2,2,1,2012,450865.672022605
10,2,2,2,2012,193576.220095758
11,1,1,1,2012,420021.771218328
11,1,1,2,2012,602415.621282806
11,1,2,1,2012,188216.515381588
11,1,2,2,2012,481306.092117278
11,2,1,1,2012,312103.365909614
11,2,1,2,2012,662322.097185645
11,2,2,1,2012,145018.724537776
11,2,2,2,2012,507955.812366965
12,1,1,1,2012,237672.662666105
12,1,1,2,2012,802376.886646414
12,1,2,1,2012,87985.8083096497
12,1,2,2,2012,595492.642377832
12,2,1,1,2012,138631.103287144
12,2,1,2,2012,862274.593743836
12,2,2,1,2012,56665.9609032539
12,2,2,2,2012,602971.342065767
13,1,1,1,2012,152952.104129815
13,1,1,2,2012,920590.965032188
13,1,2,1,2012,55840.9885512613
13,1,2,2,2012,635292.942286736
13,2,1,1,2012,87812.5845047488
13,2,1,2,2012,937070.307942638
13,2,2,1,2012,35565.0326283072
13,2,2,2,2012,641841.074924306
14,1,1,1,2012,114606.379319552
14,1,1,2,2012,971001.891084429
14,1,2,1,2012,41278.1535221772
14,1,2,2,2012,662330.576073842
14,2,1,1,2012,62119.2258194336
14,2,1,2,2012,977861.377098219
14,2,2,1,2012,27937.6628188517
14,2,2,2,2012,661581.734263496
15,1,1,1,2012,89239.078926687
15,1,1,2,2012,993410.908741532
15,1,2,1,2012,37830.6946073556
15,1,2,2,2012,666174.317724426
15,2,1,1,2012,53856.8576888528
15,2,1,2,2012,971839.679498595
15,2,2,1,2012,30383.3683777544
15,2,2,2,2012,677636.094434798
16,1,1,1,2012,69340.0319451316
16,1,1,2,2012,999699.064946784
16,1,2,1,2012,31093.5969962692
16,1,2,2,2012,666075.306111815
16,2,1,1,2012,43729.2985887345
16,2,1,2,2012,974755.946257827
16,2,2,1,2012,24043.961954225
16,2,2,2,2012,680567.793199214
17,1,1,1,2012,56564.4745942114
17,1,1,2,2012,989868.044331069
17,1,2,1,2012,24688.9138498619
17,1,2,2,2012,677095.567224858
17,2,1,1,2012,34392.9687775897
17,2,1,2,2012,963267.027391836
17,2,2,1,2012,18758.3652460457
17,2,2,2,2012,697496.638584528
18,1,1,1,2012,47390.3380623489
18,1,1,2,2012,980696.78411988
18,1,2,1,2012,19730.3563623381
18,1,2,2,2012,680354.521455434
18,2,1,1,2012,29850.4976795134
18,2,1,2,2012,953069.30019872
18,2,2,1,2012,14359.5301643615
18,2,2,2,2012,705075.671957405
19,1,1,1,2012,43161.068027323
19,1,1,2,2012,958326.113945976
19,1,2,1,2012,17535.0008082996
19,1,2,2,2012,697047.817218402
19,2,1,1,2012,25960.5139534646
19,2,1,2,2012,935268.259950924
19,2,2,1,2012,13104.2747706234
19,2,2,2,2012,722862.951324988
20,1,1,1,2012,42950.623288256
20,1,1,2,2012,951046.140813339
20,1,2,1,2012,16517.4652784841
20,1,2,2,2012,707648.770619922
20,2,1,1,2012,27649.6714531526
20,2,1,2,2012,929893.658737729
20,2,2,1,2012,13453.9251306244
20,2,2,2,2012,733201.744678494
21,1,1,1,2012,36029.1766695438
21,1,1,2,2012,964937.368370556
21,1,2,1,2012,15028.6358875328
21,1,2,2,2012,712426.819072368
21,2,1,1,2012,24237.2127771981
21,2,1,2,2012,946608.936273381
21,2,2,1,2012,12418.1598442783
21,2,2,2,2012,735266.691105143
22,1,1,1,2012,38625.8290975093
22,1,1,2,2012,971222.538000948
22,1,2,1,2012,16683.4026265125
22,1,2,2,2012,708329.23027503
22,2,1,1,2012,26005.2085244461
22,2,1,2,2012,950442.104094792
22,2,2,1,2012,12553.166136337
22,2,2,2,2012,739853.521244425
23,1,1,1,2012,38981.7139149105
23,1,1,2,2012,965215.227582507
23,1,2,1,2012,16550.5322042301
23,1,2,2,2012,718873.526298352
23,2,1,1,2012,27953.4636560143
23,2,1,2,2012,941323.35320215
23,2,2,1,2012,14220.2553439191
23,2,2,2,2012,753076.927797917
24,1,1,1,2012,39820.8210202636
24,1,1,2,2012,957835.036763126
24,1,2,1,2012,16663.5481135035
24,1,2,2,2012,728190.594103107
24,2,1,1,2012,26142.3250206441
24,2,1,2,2012,945711.425405751
24,2,2,1,2012,13038.1146624046
24,2,2,2,2012,759403.134911201
25,1,1,1,2012,45139.9663424526
25,1,1,2,2012,958766.937454355
25,1,2,1,2012,17814.9827622525
25,1,2,2,2012,720517.11344094
25,2,1,1,2012,28961.1099528702
25,2,1,2,2012,947454.896346989
25,2,2,1,2012,14018.3557934915
25,2,2,2,2012,761352.63790665
26,1,1,1,2012,40758.7849480133
26,1,1,2,2012,945802.334709641
26,1,2,1,2012,17590.3424007873
26,1,2,2,2012,734585.537941559
26,2,1,1,2012,29621.4962740131
26,2,1,2,2012,940699.032797168
26,2,2,1,2012,14704.4602345509
26,2,2,2,2012,772764.010694269
27,1,1,1,2012,43966.4179840357
27,1,1,2,2012,927694.426235405
27,1,2,1,2012,18718.9571622222
27,1,2,2,2012,743479.198618337
27,2,1,1,2012,30439.4149444672
27,2,1,2,2012,937272.677353429
27,2,2,1,2012,15529.3425246814
27,2,2,2,2012,778761.565177422
28,1,1,1,2012,46420.7990655474
28,1,1,2,2012,915462.101966212
28,1,2,1,2012,20246.0240020988
28,1,2,2,2012,745842.074966142
28,2,1,1,2012,33897.0585551995
28,2,1,2,2012,924677.383268951
28,2,2,1,2012,15314.9999624522
28,2,2,2,2012,791341.558213397
29,1,1,1,2012,51496.5282094837
29,1,1,2,2012,909388.881629706
29,1,2,1,2012,21000.6847053154
29,1,2,2,2012,732721.905455495
29,2,1,1,2012,35361.0527913973
29,2,1,2,2012,929977.974505416
29,2,2,1,2012,16692.3721601607
29,2,2,2,2012,777879.600543026
30,1,1,1,2012,57470.3685257931
30,1,1,2,2012,898361.170310308
30,1,2,1,2012,22639.4794903305
30,1,2,2,2012,712307.981673569
30,2,1,1,2012,40575.9612027866
30,2,1,2,2012,917039.034305051
30,2,2,1,2012,18792.6001021225
30,2,2,2,2012,765885.40439004
31,1,1,1,2012,52841.651672036
31,1,1,2,2012,878393.724539454
31,1,2,1,2012,22701.4815217821
31,1,2,2,2012,705389.142266728
31,2,1,1,2012,39265.7433813595
31,2,1,2,2012,891536.204608123
31,2,2,1,2012,18354.0644765022
31,2,2,2,2012,766497.987534016
32,1,1,1,2012,61308.4800443206
32,1,1,2,2012,866907.745899145
32,1,2,1,2012,23557.5971178664
32,1,2,2,2012,675662.176938668
32,2,1,1,2012,42939.6608980573
32,2,1,2,2012,890005.56292148
32,2,2,1,2012,19682.2654874551
32,2,2,2,2012,735972.510693008
33,1,1,1,2012,62502.7148571077
33,1,1,2,2012,832549.146967634
33,1,2,1,2012,26036.5269958192
33,1,2,2,2012,674031.611179439
33,2,1,1,2012,45019.8977352491
33,2,1,2,2012,870770.439961782
33,2,2,1,2012,20166.9637638035
33,2,2,2,2012,725023.698539166
34,1,1,1,2012,62686.404408082
34,1,1,2,2012,821068.320620726
34,1,2,1,2012,27093.0802910029
34,1,2,2,2012,648042.194680189
34,2,1,1,2012,46473.6902761168
34,2,1,2,2012,844803.905962798
34,2,2,1,2012,21166.015123977
34,2,2,2,2012,716052.388637108
35,1,1,1,2012,67981.3484661704
35,1,1,2,2012,790000.015575214
35,1,2,1,2012,25957.4742520161
35,1,2,2,2012,633851.1617066
35,2,1,1,2012,49120.080664811
35,2,1,2,2012,818521.847757986
35,2,2,1,2012,21762.2813034486
35,2,2,2,2012,700706.790273754
36,1,1,1,2012,67888.1861398156
36,1,1,2,2012,765135.343439887
36,1,2,1,2012,28613.0867168904
36,1,2,2,2012,612481.383703407
36,2,1,1,2012,48502.566647873
36,2,1,2,2012,795050.877317019
36,2,2,1,2012,21518.6301942894
36,2,2,2,2012,683307.925840819
37,1,1,1,2012,63925.9135060725
37,1,1,2,2012,734616.977698107
37,1,2,1,2012,26435.8080749615
37,1,2,2,2012,605359.300720859
37,2,1,1,2012,49421.3215215061
37,2,1,2,2012,770102.303213928
37,2,2,1,2012,23169.2098858016
37,2,2,2,2012,663508.165378765
38,1,1,1,2012,62983.5893287175
38,1,1,2,2012,707367.238724537
38,1,2,1,2012,26763.8979145477
38,1,2,2,2012,587672.274032198
38,2,1,1,2012,49622.3668881151
38,2,1,2,2012,732411.752314758
38,2,2,1,2012,23090.9735589024
38,2,2,2,2012,656876.907238225
39,1,1,1,2012,64486.4872980462
39,1,1,2,2012,683988.587116769
39,1,2,1,2012,26616.7672043889
39,1,2,2,2012,573821.158380796
39,2,1,1,2012,51752.2559253174
39,2,1,2,2012,707882.445416286
39,2,2,1,2012,23021.1166067338
39,2,2,2,2012,644262.182051664
0,1,1,1,2013,732038.098339587
0,1,1,2,2013,0
0,1,2,1,2013,758202.901660413
0,1,2,2,2013,0
0,2,1,1,2013,688436.404124888
0,2,1,2,2013,0
0,2,2,1,2013,734300.595875112
0,2,2,2,2013,0
1,1,1,1,2013,793188.333713008
1,1,1,2,2013,0
1,1,2,1,2013,698328.666286993
1,1,2,2,2013,0
1,2,1,1,2013,744198.690721143
1,2,1,2,2013,0
1,2,2,1,2013,680378.309278858
1,2,2,2,2013,0
2,1,1,1,2013,816051.587583578
2,1,1,2,2013,0
2,1,2,1,2013,669162.412416422
2,1,2,2,2013,0
2,2,1,1,2013,769598.625243903
2,2,1,2,2013,0
2,2,2,1,2013,649444.374756098
2,2,2,2,2013,0
3,1,1,1,2013,823402.661188831
3,1,1,2,2013,0
3,1,2,1,2013,656971.33881117
3,1,2,2,2013,0
3,2,1,1,2013,776642.367111962
3,2,1,2,2013,0
3,2,2,1,2013,638447.632888038
3,2,2,2,2013,0
4,1,1,1,2013,848742.573025981
4,1,1,2,2013,0
4,1,2,1,2013,653248.426974019
4,1,2,2,2013,0
4,2,1,1,2013,801726.208523307
4,2,1,2,2013,0
