year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2004,25-29,2,2,1,2235.59486900469,3188164.99674354,0.000701216803800359
2004,25-29,2,2,2,513.371668910308,936105.313150695,0.000548412301157044
2004,30-34,1,1,1,10925.9736861136,3120788.41625996,0.00350102994140421
2004,30-34,1,1,2,403.252066483232,195845.298987366,0.00205903367897151
2004,30-34,1,2,1,8327.81762223725,2816582.24124952,0.00295671026404782
2004,30-34,1,2,2,794.458751942784,613720.043503156,0.00129449699476647
2004,30-34,2,1,1,3297.23952953255,3048569.0178743,0.0010815695856647
2004,30-34,2,1,2,202.304651985174,264539.317483725,0.000764743229511131
2004,30-34,2,2,1,2955.00475880003,2946771.19219985,0.00100279409769648
2004,30-34,2,2,2,583.202316137241,799957.472442128,0.000729041650622786
2004,35-39,1,1,1,11987.8223600985,2881548.14428613,0.0041602020024789
2004,35-39,1,1,2,428.015672749778,180433.356740464,0.00237215379950747
2004,35-39,1,2,1,10168.9648420897,2752490.77477478,0.0036944591913925
2004,35-39,1,2,2,1057.97063840591,597416.724198629,0.00177090897451032
2004,35-39,2,1,1,4388.91493903118,2832420.9241493,0.001549527791442
2004,35-39,2,1,2,232.745489191048,237963.123193877,0.000978073770705312
2004,35-39,2,2,1,4290.10718569358,2925605.89853152,0.00146639955431008
2004,35-39,2,2,2,654.925010889478,760217.054125299,0.000861497393850275
2004,40-44,1,1,1,13254.6671494149,2559359.60384464,0.00517889988163598
2004,40-44,1,1,2,592.057542561037,157549.276343988,0.00375791978420998
2004,40-44,1,2,1,12703.3395387983,2529209.07681305,0.00502265299269177
2004,40-44,1,2,2,1435.93708074442,546390.042998317,0.00262804401204808
2004,40-44,2,1,1,5969.31961868699,2547166.84909362,0.00234351339049937
2004,40-44,2,1,2,371.791533343826,197799.105759108,0.00187964213446251
2004,40-44,2,2,1,5876.97671344619,2767292.14762255,0.00212372832355097
2004,40-44,2,2,2,900.544993401893,671955.897524726,0.00134018467092739
2004,45-49,1,1,1,14459.2444717948,2102060.24487957,0.00687860612321469
